"76984","PV-4869261907241",NULL,"vendor","15","vendor","15","334","Defective Part To Be Shipped By SF","Spare Parts Delivered to SF","Wash Timer Twm-8001/8002/7800/8200GL/8511GL/9011SD","Wash Timer","TWM-6213","TWM621310541","2018-05-12","2019-07-27","TWM-6213","WASH TIMER TWM-6213(RFGW0440)","Wash Timer","2019-08-09","0.00","0.00",NULL,NULL,"18","TXS-CED-0649",NULL,NULL,"invoice_pic4596PV-4869261907241.jpg",NULL,"2019-08-11","2",NULL,"defective_parts4732PV-4869261907241.jpg","defective_back_parts_pic7978PV-4869261907241.jpg","serial_number_pic3982PV-4869261907241.jpg","2019-07-27 13:34:31","2019-08-12 11:02:55","TIMER WASH DEFECTIVE","OK","trackon","1388810710","0.00","Couries Image is required",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","0","0",NULL,"YODLPC-DC-0068","YODLPC-DC-0277","delivery_challan_PV-4869261907241_65_08_Aug_2019_15_19_50.pdf","delivery_challan_PV-4869261907241_77_12_Aug_2019_11_02_55.pdf","178.00",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1769","1661","1","0","0",NULL,NULL,"1",NULL,"1769","1","1","1","0",NULL,"1","1"
"77444","PV-4902111907271",NULL,"vendor","15","vendor","15","375","Defective Part To Be Shipped By SF",NULL,"Wash Timer Twm-7510/8000/8500/8001","Wash Timer","TWM-8000","TWM800017120064","2018-01-01","2019-07-27","TWM-8000","Wash Timer Twm-7510/8000/8500/8001","Wash Timer","2019-08-09","0.00","0.00",NULL,NULL,"18","TXS-CED-0649",NULL,NULL,"invoice_pic3282PV-4902111907271.jpeg",NULL,NULL,"0",NULL,"defective_parts5262PV-4902111907271.jpeg","defective_back_parts_pic3772PV-4902111907271.jpeg","serial_number_pic6789PV-4902111907271.jpeg","2019-07-27 22:02:58","2019-08-13 12:16:09","WASH TIMER PENDING","OK","trackon","1388810720","0.00","Couries Image is required",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","0","0",NULL,"PBVDGH-DC-0150","PBVDGH-DC-0468","delivery_challan_PV-4902111907271_95_08_Aug_2019_15_19_49.pdf","delivery_challan_PV-4902111907271_71_13_Aug_2019_12_16_08.pdf","313.92",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"961","961","1","0","0",NULL,NULL,"1",NULL,"961","1","1","1","0",NULL,"1","1"
"78736","PV-3375501907292",NULL,"vendor","15","vendor","15","323","Defective Part To Be Shipped By SF",NULL,"Combo Board Led TV TP.RD8503.PB816 TSA -TX24BIS","Combo Board","TSA-TX 24D","tx24d180814607","2018-12-21","2019-07-30","TX-24BIS","Combo Board Led TV TP.RD8503.PB816 TSA -TX24BIS","Combo Board","2019-08-09","0.00","0.00",NULL,NULL,"18","TXS-CED-00650",NULL,NULL,"invoice_pic8466PV-3375501907292.jpg",NULL,"2019-08-12","2",NULL,"defective_parts3134PV-3375501907292.jpg","defective_back_parts_pic3332PV-3375501907292.jpg","serial_number_pic7161PV-3375501907292.jpg","2019-07-30 15:28:11","2019-08-20 20:32:22","main bord pendfing","OK","trackon","1388810711","0.00","Couries Image is required",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","0","0",NULL,"RCMKZX-DC-0061","RCMKZX-DC-0185","delivery_challan_PV-3375501907292_17_08_Aug_2019_15_19_52.pdf","delivery_challan_PV-3375501907292_85_20_Aug_2019_20_32_22.pdf","1200.00",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3022","3022","1","0","0",NULL,NULL,"1",NULL,"3022","1","1","1","0",NULL,"1","1"
"78791","PV-3405691907292",NULL,"vendor","15","vendor","15","485","Defective Part To Be Shipped By SF",NULL,"Wash Motor W.M [Twm 6200/6211]","Wash Motor","TWM-6500","17070278","2017-09-28","2019-07-30","TWM-6500","Wash Motor W.M [Twm 6200/6211]","Wash Motor","2019-08-09","0.00","0.00",NULL,NULL,"18","TXS-CED-0649",NULL,NULL,"invoice_pic465PV-3405691907292.jpg",NULL,"2019-08-12","2",NULL,"defective_parts4398PV-3405691907292.jpeg","defective_back_parts_pic245PV-3405691907292.jpeg","serial_number_pic8007PV-3405691907292.jpg","2019-07-30 15:57:52","2019-08-14 23:41:27","wash motor and gear box required","OK","trackon","500044150286","0.00","Couries Image is required",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","0","0",NULL,"MTCQMW-DC-0051","MTCQMW-DC-0281","delivery_challan_PV-3161931907113_89_08_Aug_2019_15_19_52.pdf","delivery_challan_PV-3405691907292_12_14_Aug_2019_23_41_27.pdf","750.00",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"949","949","1","0","0",NULL,NULL,"1",NULL,"949","1","1","1","0",NULL,"1","1"
"79148","PV-4900581907303",NULL,"vendor","15","vendor","15","549","Defective Part To Be Shipped By SF",NULL,"Combo Board Led TV TP.RD8503.PB816 TSA-8079BIS VTX","Combo Board","TSA8079BIS","star8079bis180910979","2018-08-30","2019-07-30","TSA8079BIS","Combo Board Led TV TP.RD8503.PB816 TSA-8079BIS VTX","Combo Board","2019-08-09","0.00","0.00",NULL,NULL,"18","TXS-CED-00650",NULL,NULL,"invoice_pic1324PV-4900581907303.jpeg",NULL,"2019-08-21","0",NULL,"defective_parts223PV-4900581907303.jpeg","defective_back_parts_pic4078PV-4900581907303.jpeg","serial_number_pic3414PV-4900581907303.jpeg","2019-07-30 21:26:16","2019-08-21 22:50:12","main pcb require","OK","trackon","1388810712","0.00","Couries Image is required",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","0","0",NULL,"BHSRMW-DC-0031","BHSRMW-DC-0187","delivery_challan_PV-4900581907303_93_08_Aug_2019_15_19_50.pdf","delivery_challan_PV-4900581907303_49_21_Aug_2019_22_50_11.pdf","1430.00",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1700","1700","1","0","0",NULL,NULL,"1",NULL,"1700","1","1","1","0",NULL,"1","1"
"79739","PV-4921621907291",NULL,"vendor","15","vendor","15","375","Defective Part To Be Shipped By SF",NULL,"Water Filter Twm-6213(RFGW0424)","Filter","TWM-X62","TWMX6210125","2019-07-29","2019-07-31","TWM-X62","Water Filter Twm-6213(RFGW0424)","Filter","2019-08-09","0.00","0.00",NULL,NULL,"18","TXS-CED-0649",NULL,NULL,"invoice_pic7978PV-4921621907291.jpeg",NULL,NULL,"0",NULL,"defective_parts6603PV-4921621907291.jpeg","defective_back_parts_pic9391PV-4921621907291.jpeg","serial_number_pic1808PV-4921621907291.jpeg","2019-07-31 17:48:28","2019-08-20 13:59:57","GEAR BOX BELT FILTER PENDING","OK","trackon","1388810720","0.00","Couries Image is required",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","0","0",NULL,"PBVDGH-DC-0150","PBVDGH-DC-0495","delivery_challan_PV-4902111907271_95_08_Aug_2019_15_19_49.pdf","delivery_challan_PV-4921621907291_65_20_Aug_2019_13_59_57.pdf","41.00",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1771","1771","1","0","0",NULL,NULL,"1",NULL,"1771","1","1","1","0",NULL,"1","1"
"80010","PV-4947931908011",NULL,"vendor","15","vendor","15","699","Spare Parts Shipped By Partner",NULL,"Combo Board Led TV TP.RD8503.PB819 TX-80KBT (Veira)","Combo Board","TX-80K","ECOTX80K091820495","2019-06-05","2019-08-01","TX-80K","Combo Board LedTV TP RD 8503 PB819 TX80K Veira","Combo Board","2019-08-09","0.00","0.00",NULL,NULL,"18","TXS-CED-00650",NULL,NULL,"invoice_pic9055PV-4947931908011.jpg",NULL,NULL,"0",NULL,"defective_parts2691PV-4947931908011.jpg","defective_back_parts_pic3180PV-4947931908011.jpg","serial_number_pic6104PV-4947931908011.jpg","2019-08-01 12:16:28","2019-08-09 10:57:36","Card reqd","OK","trackon","1388810714","0.00","Couries Image is required",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","0","0",NULL,"VTIRMY-DC-0002",NULL,"delivery_challan_PV-4947931908011_19_08_Aug_2019_15_19_49.pdf",NULL,"1430.00",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3033","3032","1","0","0",NULL,NULL,"1",NULL,"3033","1","1","1","0",NULL,"1","1"
"80388","PV-4949121908011",NULL,"vendor","15","vendor","15","266","Defective Part To Be Shipped By SF",NULL,"Wash Timer Twm-8001/8002/7800/8200GL/8511GL/9011SD","Wash Timer","TWM-6213","TWM621310115","2018-07-23","2019-08-01","TWM-6213","WASH TIMER TWM-6213(RFGW0440)","Wash Timer","2019-08-09","0.00","0.00",NULL,NULL,"18","TXS-CED-0649",NULL,NULL,"invoice_pic7569PV-4949121908011.jpg",NULL,"2019-08-09","0",NULL,"defective_parts8648PV-4949121908011.jpg","defective_back_parts_pic3736PV-4949121908011.jpg","serial_number_pic1372PV-4949121908011.jpg","2019-08-01 17:35:30","2019-08-13 14:00:46","wash timer defective pending","OK","trackon","1388810709","0.00","Couries Image is required",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","0","0",NULL,"UDVYJV-DC-0082","UDVYJV-DC-0332","delivery_challan_PV-4949121908011_81_08_Aug_2019_15_19_49.pdf","delivery_challan_PV-4949121908011_11_13_Aug_2019_14_00_46.pdf","178.00",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1769","1661","1","0","0",NULL,NULL,"1",NULL,"1769","1","1","1","0",NULL,"1","1"
"80565","PV-3451451908024",NULL,"vendor","15","vendor","15","629","Defective Part To Be Shipped By SF","Spare Parts Delivered to SF","Combo Board Led TV CV56BH-Q32 TX-80CB SPPL","Combo Board","TX-80CB","10617","2017-11-15","2019-08-01","TX-80CB","Combo Board Led TV CV56BH-Q32 TX-80CB SPPL","Combo Board","2019-08-09","0.00","0.00",NULL,NULL,"18","TXS-CED-00650",NULL,NULL,"invoice_pic2811PV-3451451908024.jpg",NULL,"2019-08-19","0",NULL,"defective_parts542PV-3451451908024.jpg","defective_back_parts_pic7171PV-3451451908024.jpg","serial_number_pic3769PV-3451451908024.jpg","2019-08-01 20:38:35","2019-08-20 12:30:50","combo bord ded ho gaya he","OK","trackon","1388810716","0.00","Couries Image is required",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","0","0",NULL,"RKOQSJ-DC-0048","RKOQSJ-DC-0106","delivery_challan_PV-3451451908024_33_08_Aug_2019_15_19_51.pdf","delivery_challan_PV-3451451908024_11_20_Aug_2019_12_30_50.pdf","1267.00",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3039","3039","1","0","0",NULL,NULL,"1",NULL,"3039","1","1","1","0",NULL,"1","1"
"80917","PV-4921061907291",NULL,"vendor","15","vendor","15","266","Defective Part To Be Shipped By SF",NULL,"Combo Board CV56-BH-Y43 4022BT TX40A VEIRA","Combo Board","TSA-4022 BT TX40A","4022BT10036","2018-09-13","2019-08-02","TSA-4022 BT TX40A","Combo Board CV56-BH-Y43 4022BT TX40A VEIRA","Combo Board","2019-08-10","0.00","0.00",NULL,NULL,"18","TXS-CED-00650",NULL,NULL,"invoice_pic7659PV-4921061907291.jpg",NULL,"2019-08-13","0",NULL,"defective_parts3177PV-4921061907291.jpg","defective_back_parts_pic7598PV-4921061907291.jpg","serial_number_pic8758PV-4921061907291.jpg","2019-08-02 15:21:20","2019-08-16 18:58:47","Model no:- TSA4022BT
MAIN BOARD DEFECTIVE PENDING","shipped","trackon","1388810814","0.00","Couries Image is required",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","0","0",NULL,"UDVYJV-DC-0089","UDVYJV-DC-0337","delivery_challan_PV-2600941907273_38_09_Aug_2019_15_49_03.pdf","delivery_challan_PV-4921061907291_13_16_Aug_2019_18_58_47.pdf","1950.00",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"40","40","1","0","0",NULL,NULL,"1",NULL,"40","1","1","1","0",NULL,"1","1"
